image_urls,images,name,price
"https://data.favorit-motors.ru/upload/iblock/d02/d02467ee4bb322ca7ddaea64c6c3cfde.jpg,https://data.favorit-motors.ru/upload/iblock/fa5/fa5c3ebdbd5852c033a62166760dc02b.jpg,https://data.favorit-motors.ru/upload/iblock/6a0/6a081fdfa9db07fcab5abbe276288c9d.jpg,https://data.favorit-motors.ru/upload/iblock/df6/df60aba82ba8b6fa279093ed449d0ed7.jpg,https://data.favorit-motors.ru/upload/iblock/fe3/fe3c684ff4ea921f14405eebb41efe9f.jpg,https://data.favorit-motors.ru/upload/iblock/2db/2dbc6a17e4994d7025a9aff178e9eb2a.jpg,https://data.favorit-motors.ru/upload/iblock/bef/bef85ef2509cd987f763af1030724009.jpg,https://data.favorit-motors.ru/upload/iblock/d43/d4319931f15981f68b0b7ef9cf4300de.jpg,https://data.favorit-motors.ru/upload/iblock/1a6/1a6212174f4a70fff613f8fac03f8368.jpg,https://data.favorit-motors.ru/upload/iblock/2aa/2aaea93bbbb0ed182138c9e66997c048.jpg,https://data.favorit-motors.ru/upload/iblock/004/00435498d6559cbcac72d4c2bb9daeff.jpg,https://data.favorit-motors.ru/upload/iblock/c36/c36fdca64638ddbd3bafe2219aaf390a.jpg",,CHERY TIGGO 8 2023 TIGGO 8 1.5T DCT PRESTIGE PLUS 1.5 бензин робот,3 109 900 ₽
"https://data.favorit-motors.ru/upload/iblock/6b9/6b9411d30c81fc0c1b7474c4c78d4aa8.jpg,https://data.favorit-motors.ru/upload/iblock/2e4/2e42c8ff5874e3a32e6c82185be93aaa.jpg,https://data.favorit-motors.ru/upload/iblock/2c9/2c9471032403fa222d702791edcd8c2e.jpg,https://data.favorit-motors.ru/upload/iblock/2e4/2e46203c4593077dfadcb73788a9a9cc.jpg,https://data.favorit-motors.ru/upload/iblock/91e/91e8c5028d2ac7155a038eb029c088bf.jpg,https://data.favorit-motors.ru/upload/iblock/61d/61d7b8844e92784be92492c451a30597.jpg,https://data.favorit-motors.ru/upload/iblock/c42/c427d629b425d5023b988d287466b4b9.jpg,https://data.favorit-motors.ru/upload/iblock/8a6/8a657a523cf8ab60ebec416176abb8f7.jpg,https://data.favorit-motors.ru/upload/iblock/cac/cacc478c705970a2f1785bfe643401b7.jpg,https://data.favorit-motors.ru/upload/iblock/783/78392ae4c35f909f68bc952bcaef36c3.jpg",,"CHANGAN UNI-T 2023 CHANGAN UNI-T 1,5T DCT TECH 1.5 бензин робот",2 819 900 ₽
"https://data.favorit-motors.ru/upload/iblock/d2e/d2ef5882517f9cb3d80e0f0e82ed30a4.jpg,https://data.favorit-motors.ru/upload/iblock/29a/29aebc27320b391f81492c15d5739904.jpg,https://data.favorit-motors.ru/upload/iblock/4c1/4c10a5624066bdecc781b2db32fb6b42.jpg,https://data.favorit-motors.ru/upload/iblock/6b6/6b6d75a3ec5d17d2996a2655adf67714.jpg,https://data.favorit-motors.ru/upload/iblock/06b/06b264ccc552a17cf8a2c119ff526371.jpg,https://data.favorit-motors.ru/upload/iblock/b19/b19061d1313eac615ea076e88ae406ce.jpg,https://data.favorit-motors.ru/upload/iblock/cb8/cb8c42101c27a91c5286c0916d1ece26.jpg,https://data.favorit-motors.ru/upload/iblock/761/761666baea7de522439db4c3c32ed185.jpg,https://data.favorit-motors.ru/upload/iblock/ad3/ad319d35d78590f1bc317278ef4348aa.jpg,https://data.favorit-motors.ru/upload/iblock/666/66663052462ea32f0cd4c3bcc27e6de0.jpg,https://data.favorit-motors.ru/upload/iblock/471/471763e852c7d72ffefe8943a0e195e6.jpg",,"GEELY TUGELLA 2023 TUGELLA (FY11) AКПП 2,0 FLAGSHIP 4WD J1-FL MY23 2 бензин автомат",4 289 990 ₽
"https://data.favorit-motors.ru/upload/iblock/853/8536381ab4f7056637875e191198f9d7.jpg,https://data.favorit-motors.ru/upload/iblock/881/881aee4518917e1745963281d74ffcd0.jpg,https://data.favorit-motors.ru/upload/iblock/b98/b98f6c093f340efe973d87f64f4520a7.jpg,https://data.favorit-motors.ru/upload/iblock/3f6/3f68490e9dddb950c97cd1568aafe5c9.jpg,https://data.favorit-motors.ru/upload/iblock/421/4210b6216529776416051678b9ff7bc9.jpg,https://data.favorit-motors.ru/upload/iblock/641/641a628e6bad8d53a71c81ca157400fe.jpg,https://data.favorit-motors.ru/upload/iblock/6bf/6bfc01abce8339b8f4458dd74e08a2c8.jpg,https://data.favorit-motors.ru/upload/iblock/338/33811736ce5949059a99a2269a733ecd.jpg,https://data.favorit-motors.ru/upload/iblock/c83/c830fe79cf30003802939bdf46fee539.jpg,https://data.favorit-motors.ru/upload/iblock/a46/a467d937646c09f9ffd3a4e642a4cf5c.jpg,https://data.favorit-motors.ru/upload/iblock/75b/75b85a6bb1d964d7cdf02fc5a501831b.jpg,https://data.favorit-motors.ru/upload/iblock/684/684a0855a08364c954732ade32d376c4.jpg",,CHERY TIGGO 8 PRO MAX NEW 2023 TIGGO 8 PRO MAX NEW 2.0T DCT ULTIMATE 4WD 2 бензин робот,4 650 900 ₽
"https://data.favorit-motors.ru/upload/iblock/e74/e744bf1a4802b72e7767064a4c914c10.jpg,https://data.favorit-motors.ru/upload/iblock/d52/d524d5238a2d2e07c24132e4a20bf9a8.jpg,https://data.favorit-motors.ru/upload/iblock/59a/59abec983869092fd0fab180bb57b837.jpg,https://data.favorit-motors.ru/upload/iblock/09b/09b380fcd10739e8cc49580111f797a1.jpg,https://data.favorit-motors.ru/upload/iblock/6ac/6ac6871dc3b8fbb608989522fdecad56.jpg,https://data.favorit-motors.ru/upload/iblock/203/203c6c3075ffd597093fafaa70094837.jpg,https://data.favorit-motors.ru/upload/iblock/476/4765557925cd47dc03ffc2bb36d578d9.jpg,https://data.favorit-motors.ru/upload/iblock/ed1/ed146aba619f52a69bb270c073087102.jpg,https://data.favorit-motors.ru/upload/iblock/659/65930e15c6c38349e762ec58bb2d25a1.jpg,https://data.favorit-motors.ru/upload/iblock/b34/b34da2fe92e166bd7dc6de5e7be69f46.jpg",,"CHANGAN UNI-T 2023 CHANGAN UNI-T 1,5T DCT TECH 1.5 бензин робот",2 819 900 ₽
"https://data.favorit-motors.ru/upload/iblock/6dc/6dc851d1f44138156aace2f171a224a6.jpg,https://data.favorit-motors.ru/upload/iblock/e96/e9646cdceae5b8a54f0bc9776456ed83.jpg,https://data.favorit-motors.ru/upload/iblock/517/517798674637e0a719be302fc44c341d.jpg,https://data.favorit-motors.ru/upload/iblock/e4e/e4e56102b17e454a3ae1e22bc6ae756d.jpg,https://data.favorit-motors.ru/upload/iblock/d63/d63496045b11a5a6e5d0ee013246e44d.jpg,https://data.favorit-motors.ru/upload/iblock/38e/38e358044a3bd142ee43926986760a90.jpg,https://data.favorit-motors.ru/upload/iblock/5f4/5f40ca4958325b4e2329285a7f31f0ce.jpg,https://data.favorit-motors.ru/upload/iblock/b25/b253ab37a982ec4e4bcb680391789c1e.jpg,https://data.favorit-motors.ru/upload/iblock/97d/97dfbe6c465f0bd2e0158d366065a327.jpg,https://data.favorit-motors.ru/upload/iblock/58f/58f553be9141fa7cc9c7ede6f7dc937f.jpg",,HAVAL F7X 2023 ELITE 2 бензин робот,2 949 000 ₽
"https://data.favorit-motors.ru/upload/iblock/179/179599f9bb5a478ae42f7b8432cfebfa.jpg,https://data.favorit-motors.ru/upload/iblock/bce/bcee5a35bef7cd19ce7f1bce3bcdd9e6.jpg,https://data.favorit-motors.ru/upload/iblock/24d/24df7fcd67b8275dd28e653f3880c5ea.jpg,https://data.favorit-motors.ru/upload/iblock/d49/d499f538ec50e7ae011df02b1c3c681d.jpg,https://data.favorit-motors.ru/upload/iblock/883/883fa74e60b2630397ecfa443e626bca.jpg,https://data.favorit-motors.ru/upload/iblock/b30/b30ff4209169e5163a8d70083c125e0f.jpg,https://data.favorit-motors.ru/upload/iblock/f7c/f7c9a181fa4a051676b3214319b7b08b.jpg,https://data.favorit-motors.ru/upload/iblock/1d8/1d8069ccabc371017fc2efb1b9c4f701.jpg,https://data.favorit-motors.ru/upload/iblock/c4e/c4ec68468d7e21e176aebf66c94f79f1.jpg,https://data.favorit-motors.ru/upload/iblock/ebc/ebc9b3ca0d668e5287057e0d1f1b9179.jpg,https://data.favorit-motors.ru/upload/iblock/c95/c95fa32c93cb294514ed342a1af13acd.jpg",,GEELY ATLAS PRO 2024 ATLAS PRO АКПП7 1.5 FLAGSHIP+ 4Х4 1.5 бензин автомат,3 393 990 ₽
"https://data.favorit-motors.ru/upload/iblock/ab8/ab886bc480bca9e33e35b3b0f2a5df56.jpg,https://data.favorit-motors.ru/upload/iblock/612/61295f967920481ada85e47999c1b20c.jpg,https://data.favorit-motors.ru/upload/iblock/5b9/5b9a0976d7a5444588e54be15bf6a102.jpg,https://data.favorit-motors.ru/upload/iblock/a4f/a4f41a600e425a985ac37e7f5a2692b1.jpg,https://data.favorit-motors.ru/upload/iblock/567/5678884b57447bfa0877a45eba87d74e.jpg,https://data.favorit-motors.ru/upload/iblock/c06/c0646683d72fb63f859851ac4d70eaf6.jpg,https://data.favorit-motors.ru/upload/iblock/3a5/3a5de74fd7182a24386a076c1afd8a5c.jpg,https://data.favorit-motors.ru/upload/iblock/0d5/0d58b7f0c8ac6a03466b2923f091e097.jpg,https://data.favorit-motors.ru/upload/iblock/fab/fabdaadced2533154a42dc93303c5b53.jpg,https://data.favorit-motors.ru/upload/iblock/fae/fae59b35825f6ab7169b5e7a1b872815.jpg,https://data.favorit-motors.ru/upload/iblock/2bb/2bbbeb2e2ed4af741837ce1ff2e4e5c5.jpg",,"CHANGAN CS55PLUS 2023 CHANGAN CS55PLUS 1,5Т DCT TECH AT 1.5 бензин робот",2 479 900 ₽
"https://data.favorit-motors.ru/upload/iblock/0dc/0dc88b3f2e910c5d85aee9eb5fe9906d.jpg,https://data.favorit-motors.ru/upload/iblock/0ad/0ad9dca5776b55eace9537afa32a3a5a.jpg,https://data.favorit-motors.ru/upload/iblock/5be/5bea59cdea60cac41dea0a4a7a3c7acb.jpg,https://data.favorit-motors.ru/upload/iblock/70f/70fd000867b3b746bd9df1147ad8a973.jpg,https://data.favorit-motors.ru/upload/iblock/991/991c7f7d3e5015f0202856d5dc079bde.jpg,https://data.favorit-motors.ru/upload/iblock/81a/81af9dbbf1bd1c22957110afc1212d2e.jpg,https://data.favorit-motors.ru/upload/iblock/4b9/4b9a03df633fd53be5bd7f014449421a.jpg,https://data.favorit-motors.ru/upload/iblock/35f/35fb96d00a9cfccabbc9ed25b7201d4a.jpg,https://data.favorit-motors.ru/upload/iblock/8b5/8b550bd0891c7ff5f2a2a9b39b33f033.jpg,https://data.favorit-motors.ru/upload/iblock/b64/b6491805bbf34d3a134ff68a4eb1f454.jpg,https://data.favorit-motors.ru/upload/iblock/ebc/ebc240b9fa4b25be3029c4e2ab5f96ff.jpg",,BELGEE X50 2024 X50(SX11) STYLE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 400 990 ₽
"https://data.favorit-motors.ru/upload/iblock/c79/c79fe8b77e526d6ee5ef1bcac5b541d3.jpg,https://data.favorit-motors.ru/upload/iblock/f02/f0286963dbc1cbe0bf29df77c27714be.jpg,https://data.favorit-motors.ru/upload/iblock/479/47981ef0c358e48b77bca37adca9dde2.jpg,https://data.favorit-motors.ru/upload/iblock/8ff/8ffc92f6996e4b287d487a684bd401e7.jpg,https://data.favorit-motors.ru/upload/iblock/f09/f0944f824991f82bb6b8c1cb9dd0ca5d.jpg,https://data.favorit-motors.ru/upload/iblock/d82/d826f06031c1c7b6d5be1508c924997b.jpg,https://data.favorit-motors.ru/upload/iblock/3a9/3a924ac8a273c75e4148a564084ade51.jpg,https://data.favorit-motors.ru/upload/iblock/993/993328744a5031ed59005e257a7259c9.jpg,https://data.favorit-motors.ru/upload/iblock/592/592b1beaf5ec91b75943d72dbdd261fc.jpg,https://data.favorit-motors.ru/upload/iblock/a05/a059d1591cad038c622dc69db7f2dd31.jpg,https://data.favorit-motors.ru/upload/iblock/8d5/8d5e495df717431e5ce53ff4342cd3e5.jpg",,HAVAL F7 2023 TECH PLUS 2 бензин робот,3 299 000 ₽
"https://data.favorit-motors.ru/upload/iblock/e33/e33c8fcb3b436661190fbb89604223c9.jpg,https://data.favorit-motors.ru/upload/iblock/6cb/6cb2dc419ef365c03afad0e200097458.jpg,https://data.favorit-motors.ru/upload/iblock/f19/f19b7ae782b7dc8d873e7606898748bc.jpg,https://data.favorit-motors.ru/upload/iblock/339/339eac83e98754cf0aff4d6bcec80a40.jpg,https://data.favorit-motors.ru/upload/iblock/f62/f62296ca1b82bc11a81c3381ba7bfae0.jpg,https://data.favorit-motors.ru/upload/iblock/f93/f93a6a1bb7bef92985b514d84931433f.jpg,https://data.favorit-motors.ru/upload/iblock/5b0/5b03d87152322b19d0483609788918b9.jpg,https://data.favorit-motors.ru/upload/iblock/eef/eefc22f96f4c16e6b6d258a17776a815.jpg,https://data.favorit-motors.ru/upload/iblock/bfa/bfa42ba72a7cfcffc43578599a421ba9.jpg,https://data.favorit-motors.ru/upload/iblock/602/60213a0e5f0e98e2ba84406f621a9fc7.jpg,https://data.favorit-motors.ru/upload/iblock/2a5/2a558fa8ed0239a5eedf3073d4560414.jpg",,GEELY COOLRAY 2024 COOLRAY (SX11) АКПП 1.5T LP FLAGSHIP SPORT 1.5 бензин автомат,2 754 990 ₽
"https://data.favorit-motors.ru/upload/iblock/d61/d6105e96c1041e0c6add010f859c6a01.jpg,https://data.favorit-motors.ru/upload/iblock/204/204c0f72136d324e4c0a4bbd9d18e686.jpg,https://data.favorit-motors.ru/upload/iblock/e79/e79e63bc76649f8bf136a639dc3546ea.jpg,https://data.favorit-motors.ru/upload/iblock/c81/c81f81cdcbc827e0ca7ca114591af942.jpg,https://data.favorit-motors.ru/upload/iblock/6c2/6c2fc9ce8bcba796131d2f3455976a27.jpg,https://data.favorit-motors.ru/upload/iblock/8a0/8a019a6ccc005a0157ca7993977f8098.jpg,https://data.favorit-motors.ru/upload/iblock/541/541bdd046b232c1587b515834f268390.jpg,https://data.favorit-motors.ru/upload/iblock/08a/08acca151ff4dcdc8e0d208364151c30.jpg,https://data.favorit-motors.ru/upload/iblock/687/68786a08ef14eb51650dabb702982830.jpg,https://data.favorit-motors.ru/upload/iblock/e05/e05898b082b51bbd7ed0647a0e4ebae8.jpg",,HAVAL F7 2023 ELITE 2 бензин робот,2 899 000 ₽
"https://data.favorit-motors.ru/upload/iblock/a91/a91fe1accc92adeaea831b341eaf6e1e.jpg,https://data.favorit-motors.ru/upload/iblock/2e6/2e6a6541e331dc369228e773caa656a6.jpg,https://data.favorit-motors.ru/upload/iblock/967/967562c9be7f1c53ca44a81eb372a6e9.jpg,https://data.favorit-motors.ru/upload/iblock/e87/e87ef6b455a7739151204eb1c7d6c702.jpg,https://data.favorit-motors.ru/upload/iblock/cbb/cbb56d6991832da9d0754188136194e5.jpg,https://data.favorit-motors.ru/upload/iblock/3ad/3ad094b6027ac31bbb7eca699f2337cc.jpg,https://data.favorit-motors.ru/upload/iblock/88e/88e1cbcfb0af5c61f99c2b5469a68dad.jpg,https://data.favorit-motors.ru/upload/iblock/68b/68b45f7b31f058fbedb1ae7723ae1683.jpg,https://data.favorit-motors.ru/upload/iblock/08a/08a423eaa0d8fbd70c177a3faaf3150f.jpg,https://data.favorit-motors.ru/upload/iblock/140/140b0dfed44cc2ad0f16eac0a1bc467d.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
"https://data.favorit-motors.ru/upload/iblock/e9e/e9ef04481feb6e7efabd8564863c520c.jpg,https://data.favorit-motors.ru/upload/iblock/5d3/5d3d1cd5f1ff6f6bf5ec0550d097c514.jpg,https://data.favorit-motors.ru/upload/iblock/3b1/3b1784e8a2525074ea94ccf13c2cfcbb.jpg,https://data.favorit-motors.ru/upload/iblock/f81/f81e22aa6a8fc78535547c51c942e1ec.jpg,https://data.favorit-motors.ru/upload/iblock/fb8/fb84902a593b7c1bb3b46b0816e67f95.jpg,https://data.favorit-motors.ru/upload/iblock/95c/95c54a1ab63aa720be8265b556c2d6db.jpg,https://data.favorit-motors.ru/upload/iblock/838/8387b1a2d95f275b815f5bc3422a30a5.jpg,https://data.favorit-motors.ru/upload/iblock/fee/feeb8d7ae16b7e426ac2fa263cfb87a8.jpg,https://data.favorit-motors.ru/upload/iblock/b4a/b4af566a1c040e1d8159b7ff0f4ce69d.jpg,https://data.favorit-motors.ru/upload/iblock/495/49528f4bee7240b49c66ae17e8aab8d0.jpg,https://data.favorit-motors.ru/upload/iblock/8d4/8d48b0ba8a140bff89b3cd742328cff5.jpg",,"GEELY TUGELLA 2023 TUGELLA (FY11) AКПП 2,0 FLAGSHIP SPORT 4WD J1-FL MY23 2 бензин автомат",4 389 990 ₽
"https://data.favorit-motors.ru/upload/iblock/50a/50a1c6d9359fa96d9804fae655cbd6b4.jpg,https://data.favorit-motors.ru/upload/iblock/a0f/a0fe9f18110a86ef2695f1def5f7fd14.jpg,https://data.favorit-motors.ru/upload/iblock/0ed/0ed7b308043efbbbc9124a208c340097.jpg,https://data.favorit-motors.ru/upload/iblock/413/413ebc449fe567fbd8d445446bf6fbda.jpg,https://data.favorit-motors.ru/upload/iblock/81b/81b58ce2a01c80e8338009309a2a8e0e.jpg,https://data.favorit-motors.ru/upload/iblock/614/614f284659743f07d8c4a10a190281ec.jpg,https://data.favorit-motors.ru/upload/iblock/363/363bbf215202d779a93769f6dc5287e9.jpg,https://data.favorit-motors.ru/upload/iblock/a3f/a3f1a269ba87babf623859b03a13962a.jpg,https://data.favorit-motors.ru/upload/iblock/578/578c97740867c6e924a110f1ecf91d36.jpg,https://data.favorit-motors.ru/upload/iblock/967/967891d005aafed98b2334e7c52818ac.jpg,https://data.favorit-motors.ru/upload/iblock/701/7015ceb5c42e66536faa0ebd89ee68c9.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
"https://data.favorit-motors.ru/upload/iblock/73b/73b3ce715e2b015bf5e6b6b67ad9b5d0.jpg,https://data.favorit-motors.ru/upload/iblock/aea/aea08bdbeb3f268fb17b8e3bfbc96dd1.jpg,https://data.favorit-motors.ru/upload/iblock/00e/00e6f881d2659e7f0bb99f548243a3ad.jpg,https://data.favorit-motors.ru/upload/iblock/8f5/8f5d15f720185ca1035d82d1b498152f.jpg,https://data.favorit-motors.ru/upload/iblock/ac5/ac57c5ca4ab1dfaa0226fc370e86ea76.jpg,https://data.favorit-motors.ru/upload/iblock/2c4/2c4eb08b9f76cb5925421319d46fbccd.jpg,https://data.favorit-motors.ru/upload/iblock/223/2235fcc2d550cbccbacab066112c10a3.jpg,https://data.favorit-motors.ru/upload/iblock/513/513aa74a94daf8e49dc1f89df8d5bd9b.jpg,https://data.favorit-motors.ru/upload/iblock/f80/f807c8ecb0241b8558c417f96180522e.jpg,https://data.favorit-motors.ru/upload/iblock/9ec/9ec64a5a3434b1e578880a7a0784d2a9.jpg,https://data.favorit-motors.ru/upload/iblock/95a/95a9caa0c1fdc420879325b029ceac1c.jpg",,BELGEE X50 2024 X50(SX11) PRESTIGE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 500 990 ₽
"https://data.favorit-motors.ru/upload/iblock/d7d/d7dd0b05f96ccd75ec8fe74b48521273.jpg,https://data.favorit-motors.ru/upload/iblock/abc/abc0f69a726c1c89d05f985f8b12589b.jpg,https://data.favorit-motors.ru/upload/iblock/c21/c21665bd2bd054adc36cc8eef5d10c2a.jpg,https://data.favorit-motors.ru/upload/iblock/8ad/8ad76633e186dc53cd8002e43ee80583.jpg,https://data.favorit-motors.ru/upload/iblock/e60/e605820139fc83da109f27c065da2d4f.jpg,https://data.favorit-motors.ru/upload/iblock/a22/a22384268862795b3c3df181c7f56702.jpg,https://data.favorit-motors.ru/upload/iblock/aed/aedeb6632425f2c1d161be984a640fbc.jpg,https://data.favorit-motors.ru/upload/iblock/e2a/e2ab0201ed3589c03c5e550b3c03c7aa.jpg,https://data.favorit-motors.ru/upload/iblock/e97/e974076d443d47f0b550493cec03b2cf.jpg,https://data.favorit-motors.ru/upload/iblock/20b/20bec6a1ee125d82553edfa43a46e70d.jpg",,HAVAL JOLION 2024 ELITE 1.5 бензин робот,2 219 000 ₽
"https://data.favorit-motors.ru/upload/iblock/f78/f78f839c050195ae4c472fbd3ea3ae93.jpg,https://data.favorit-motors.ru/upload/iblock/a3d/a3d467a63dac110ee967542605433c1a.jpg,https://data.favorit-motors.ru/upload/iblock/1c0/1c09736ad6a04fd663d66ff7422b7c2b.jpg,https://data.favorit-motors.ru/upload/iblock/903/9030f937bfbb9bc838b89d7bdbd27678.jpg,https://data.favorit-motors.ru/upload/iblock/5b8/5b8ea0a39db79ce67075296e88bf90f8.jpg,https://data.favorit-motors.ru/upload/iblock/0b5/0b50765be6dc15c7adda7439c75fc3e5.jpg,https://data.favorit-motors.ru/upload/iblock/844/8441cc693012337225edd02caa768ff9.jpg,https://data.favorit-motors.ru/upload/iblock/1c1/1c1981b92cc77829316178963493f9ba.jpg,https://data.favorit-motors.ru/upload/iblock/4bc/4bc892cd8e105aad495494ac800338f3.jpg,https://data.favorit-motors.ru/upload/iblock/4ad/4ad6f45ab262274dfb776c0214092069.jpg,https://data.favorit-motors.ru/upload/iblock/b08/b085ea39f961cf99032b304373245d74.jpg",,GEELY COOLRAY 2024 COOLRAY (SX11) АКПП 1.5T LP FLAGSHIP SPORT 1.5 бензин автомат,2 754 990 ₽
"https://data.favorit-motors.ru/upload/iblock/03a/03a65df5856194736706cb787aa64a83.jpg,https://data.favorit-motors.ru/upload/iblock/dcd/dcd215310e04a315ee267298c9f6ddae.jpg,https://data.favorit-motors.ru/upload/iblock/9fd/9fda0ff4bbc6be1a59bb9e665fdde148.jpg,https://data.favorit-motors.ru/upload/iblock/6b8/6b85ad39c974efcb8d788ea64b9cabff.jpg,https://data.favorit-motors.ru/upload/iblock/3e9/3e92228006ebf6f00ec1488cf71f8aad.jpg,https://data.favorit-motors.ru/upload/iblock/cb0/cb01ad1e2eb20c94251f15ae147dfd84.jpg,https://data.favorit-motors.ru/upload/iblock/1f8/1f8084b4f6f32dfefb19e48397583a7a.jpg,https://data.favorit-motors.ru/upload/iblock/446/446601ec53b8eef7bf8b830fa25d2dcc.jpg,https://data.favorit-motors.ru/upload/iblock/0dc/0dcf05379152e218305ed8e0a0e89117.jpg,https://data.favorit-motors.ru/upload/iblock/002/002aedf1411e0ede10d53ac588ad7ea9.jpg,https://data.favorit-motors.ru/upload/iblock/46a/46a67a30223b95f80e6de674b88ff3af.jpg",,BELGEE X50 2024 X50(SX11) PRESTIGE 1.5T 2WD 7DCT (150 Л.С.) 1.5 бензин автомат,2 500 990 ₽
"https://data.favorit-motors.ru/upload/iblock/88a/88acb86f925725baf070686a5d0c3fff.jpg,https://data.favorit-motors.ru/upload/iblock/adb/adb91dd9aa2e221bf22f0fdd34c4001e.jpg,https://data.favorit-motors.ru/upload/iblock/a8f/a8fa1562c2bf2999854d65a61a93d85e.jpg,https://data.favorit-motors.ru/upload/iblock/ab5/ab52a3768018447d9f0ea588865c8a0b.jpg,https://data.favorit-motors.ru/upload/iblock/0ba/0bab42029b5cf39179ab99f3a4561443.jpg,https://data.favorit-motors.ru/upload/iblock/338/338aa84143fb1382e27fe6e0af0f496f.jpg,https://data.favorit-motors.ru/upload/iblock/aae/aae49933c95247ff85665a8f3e359282.jpg,https://data.favorit-motors.ru/upload/iblock/eea/eeaab4b0ae5d049f745152f78851f818.jpg,https://data.favorit-motors.ru/upload/iblock/610/610772b92a1c7a285731563edc388e5a.jpg,https://data.favorit-motors.ru/upload/iblock/0c3/0c3b7cdb5a099d8cc2cc1f0e7af650de.jpg,https://data.favorit-motors.ru/upload/iblock/ff0/ff094af217f5fc1c4231f67c2fe94067.jpg",,CHANGAN UNI-V 2023 CHANGAN UNI-V 1.5T DCT DLX 1.5 бензин автомат,2 779 900 ₽
